# f, tau
2.621665978868961702e+02 5.606977511128828695e+00
2.577670751820451756e+02 2.896489543904936959e+00
2.750594738511470041e+02 3.588894961642162151e+00
2.585427351515721739e+02 4.592029039153397996e+00
2.690299558446002948e+02 3.402203145445358512e+00
2.541089883875822295e+02 3.738725045415206338e+00
2.728122324106104202e+02 4.817800275007621202e+00
2.571320793738747739e+02 4.398258159697823189e+00
2.588371936387437131e+02 4.474273588370430765e+00
2.574185549507241149e+02 4.906324476260224721e+00
2.441011077684776183e+02 3.791599932336231937e+00
2.569651532383455788e+02 4.693607788003030912e+00
2.523585885394321622e+02 3.810535492023414683e+00
2.483233457957720987e+02 3.878614813027171149e+00
2.564380084743712018e+02 5.147804678532043710e+00
2.605043637177139999e+02 3.994806879106084008e+00
2.656179334581709668e+02 4.442235801195077549e+00
2.643157113997264673e+02 4.437609149265212771e+00
2.556816967895360335e+02 4.310335576656617818e+00
2.554859116326014146e+02 4.799429043040639442e+00
2.725461539639739499e+02 4.310033941667707147e+00
2.569720694457861896e+02 4.053290118740182635e+00
2.483946006055448379e+02 5.697257291593963657e+00
2.734739474796775767e+02 4.189518927852524222e+00
2.742176781478399334e+02 3.634750018586765830e+00
2.624872898142799613e+02 4.185457169037367642e+00
2.661989997533849532e+02 4.050611612243679716e+00
2.576721132378635275e+02 4.465021580330904349e+00
2.548763660593876352e+02 3.816619548775914694e+00
2.538098669698965466e+02 5.341861648245184391e+00
2.611385939840830019e+02 4.363724594390934186e+00
2.569262119987105280e+02 5.638142623694390565e+00
2.458190284121873788e+02 5.331414740165863364e+00
2.483417913071540966e+02 4.852852022998603410e+00
2.461848903828196740e+02 5.635353771256606414e+00
2.456258722007553104e+02 5.076039732998940401e+00
2.304042914734237968e+02 4.452707237270302265e+00
2.620076719088571053e+02 4.961277016325960076e+00
2.471660586966898450e+02 4.679376941595945638e+00
2.396694182062960010e+02 6.060517466932030750e+00
2.762548560257148438e+02 4.369472216831168154e+00
2.574584215233751365e+02 3.962064035869976575e+00
2.588622116248844804e+02 4.087664341428598469e+00
2.435629859986326267e+02 4.590449448439694713e+00
2.686907169777502418e+02 4.516792601720890588e+00
2.632160569654114965e+02 4.796432570874797463e+00
2.477415628587373249e+02 4.891710928508550715e+00
2.599815026692639890e+02 4.238822950130963108e+00
2.596781920606659924e+02 4.843845887366238223e+00
2.589193052253226028e+02 4.357630920349809145e+00
2.608540998086569971e+02 4.457395832096746169e+00
2.565471949386378014e+02 5.100746109481328006e+00
2.565453376331885238e+02 4.054116857537957586e+00
2.474043558724151524e+02 4.468274210650263534e+00
2.504087509691727860e+02 4.155025291677762134e+00
2.497065903074061737e+02 4.149630911021009005e+00
2.568892132797847125e+02 4.763338912605127540e+00
2.625555894194368989e+02 4.911438025991021306e+00
3.050637791356778621e+02 3.153099693636792100e+00
2.810605251794583523e+02 4.827345770047399398e+00
2.572128906829017865e+02 4.175037642911171964e+00
2.698111786212345464e+02 3.823982474782102958e+00
2.639211256170017350e+02 3.880537983589236628e+00
2.831800539891532367e+02 4.377783110045089465e+00
2.496996648097455704e+02 4.685338896010979859e+00
2.524773048369174830e+02 4.247204928200682517e+00
2.506973678702506163e+02 4.121633554151921786e+00
2.592561487727157328e+02 3.946561790025072458e+00
2.619686798531703857e+02 4.220398142044905043e+00
2.614114960387777273e+02 4.248219493839985539e+00
2.636061456562177909e+02 4.217977162089614929e+00
2.621116462907226037e+02 4.615190089428641507e+00
2.652847142837550791e+02 4.803021493383311302e+00
2.534127607598544785e+02 4.723198497869863566e+00
2.623904583944526507e+02 4.529884939084761086e+00
2.513925958762823143e+02 3.955793136686794664e+00
2.565918028068838339e+02 4.480262860471548869e+00
2.636583840804409533e+02 5.014444678111985354e+00
2.572998239328732666e+02 4.045648955352706189e+00
2.657716514746123266e+02 4.311456046029977784e+00
2.613758999515330288e+02 5.396548426092229178e+00
2.477704111453550126e+02 4.085696796954564114e+00
2.443792466138446855e+02 4.718659883240833963e+00
2.567631822498418046e+02 4.324765189637263418e+00
2.671566779570146082e+02 3.682422381740499073e+00
2.584449933355301141e+02 3.980866585346123365e+00
2.439683585739437319e+02 3.803666551969005383e+00
2.452691989617029265e+02 3.897916596350128771e+00
2.504413576961098897e+02 4.085043331422948398e+00
2.498308750223772563e+02 5.196192898304049734e+00
2.538027436735490596e+02 4.867391219551889137e+00
2.547952179777662707e+02 4.978080117949052585e+00
2.715825751015583478e+02 4.780880512877176081e+00
2.681903483085769153e+02 3.948442042247938488e+00
2.652058837718815880e+02 4.288640558543923120e+00
2.530258388855359044e+02 4.990334712687825913e+00
2.543412299103576402e+02 4.093437685115462799e+00
2.711736473972874251e+02 4.477222034409268581e+00
2.777729429943111086e+02 3.661756679827039118e+00
2.930133254377038838e+02 3.606718413746768270e+00
2.522554143581957646e+02 5.115810842558439653e+00
2.693483623230433182e+02 4.106200813638164249e+00
2.879613044683878798e+02 3.426571802013496537e+00
2.635458974924137578e+02 4.591474783668448190e+00
2.717279169041374871e+02 3.843995740478741485e+00
2.592448967635036752e+02 4.204937091901720159e+00
2.569048435336624721e+02 5.009923124281421281e+00
2.585262970094515254e+02 4.113263161751627095e+00
2.357170719676371391e+02 3.544367704587733314e+00
2.607553378816228928e+02 5.243975812294462635e+00
2.475847565899931340e+02 3.993617222425395408e+00
2.593904633699411306e+02 4.014121338400745920e+00
2.552968652778131684e+02 4.895254424552805794e+00
2.616497194600196963e+02 3.914305144225512567e+00
2.647809523048524056e+02 5.201180578416503053e+00
2.484248421008405785e+02 4.681823682080332283e+00
2.644007844487824741e+02 4.492323815491565675e+00
2.449767949045062210e+02 5.133600962794036882e+00
2.541649022930812691e+02 5.724939842797259537e+00
2.754939392650812238e+02 4.201822720364313923e+00
2.651010627462929392e+02 4.214715241770552012e+00
2.644332797854602290e+02 4.117844141604828145e+00
2.843085988970321409e+02 3.575347765253382715e+00
2.639871660465196896e+02 3.952460227360996114e+00
2.760377672043654798e+02 3.828607936016038327e+00
2.575739309674753486e+02 4.751792108504829137e+00
2.532146442646157141e+02 5.110856777763829406e+00
2.615802198093878133e+02 4.540294889368947651e+00
2.644554067242997917e+02 3.861926523648902876e+00
2.814479826075131541e+02 3.348144307248743790e+00
2.599873572522303107e+02 4.909622488744644464e+00
2.507544843814154092e+02 5.702802635778233764e+00
2.614738431644613570e+02 4.203590798807814721e+00
2.678552540503687283e+02 4.201146989657258857e+00
2.659474489331056475e+02 4.058324523393213035e+00
2.493348247199612331e+02 4.987893960744417043e+00
2.410415087402362815e+02 5.448750580396115595e+00
2.587372729188167000e+02 5.176755801908726085e+00
2.538038591180807373e+02 4.198859713162517160e+00
2.565777579851937276e+02 5.356274415445530401e+00
2.365163198502384603e+02 4.423349864385232699e+00
2.633022548915317884e+02 4.451419326411195421e+00
2.816385159131538103e+02 3.699183462580809323e+00
2.506177941786937708e+02 5.651863728988061553e+00
2.688354065594761551e+02 4.751441092961596446e+00
2.487312989657739024e+02 4.141037569082447689e+00
2.519916473307385445e+02 5.578435356674471102e+00
2.555874697537917086e+02 4.596914233786381310e+00
2.747088262925885829e+02 4.452766808465016268e+00
2.618172315003649260e+02 5.086203529374924592e+00
2.708944720285127801e+02 3.967713857371157005e+00
2.664013314525946612e+02 5.217318078058248432e+00
2.592529715528774545e+02 4.621120139152566253e+00
2.572002287523836230e+02 4.920378561966733066e+00
2.697430854059187482e+02 4.517142087098490855e+00
2.509222085421409361e+02 5.834464082124322992e+00
2.721545808235216555e+02 3.566999287905290750e+00
2.542995427146551606e+02 4.969571461942510204e+00
2.532177361699685889e+02 4.484700968815945821e+00
2.605095823783922810e+02 3.512630486442343436e+00
2.420703132042092136e+02 4.663246766014621514e+00
2.555388022970186341e+02 5.242311275803768211e+00
2.601571615841539824e+02 3.514265653728608552e+00
2.564290990709462790e+02 4.388248323543711749e+00
2.699968020136256541e+02 4.073764286838139626e+00
2.447723784838411234e+02 4.940307720011506198e+00
2.558589244636951321e+02 5.174383962140622018e+00
2.700824139453474686e+02 4.020011453465326845e+00
2.501154930038009070e+02 4.151452964266674428e+00
2.484966392974260998e+02 4.309520785991942660e+00
2.589786198579580514e+02 4.134575853965677616e+00
2.573262334225639165e+02 4.447959194059961874e+00
2.540522866932404327e+02 4.250241576097255169e+00
2.535487427220240875e+02 4.307168275531017443e+00
2.510582224832771487e+02 3.946703608931577900e+00
2.581694995341289882e+02 4.162011924367662097e+00
2.554021882004134909e+02 4.809064614058935483e+00
2.494049236566309844e+02 4.181858620184116582e+00
2.631440072073733063e+02 3.986832939011468291e+00
2.499106207257567291e+02 5.459608442913093107e+00
2.346394733015776239e+02 4.309651203793014140e+00
2.558137733022261671e+02 4.890575588851817201e+00
2.578815009638781817e+02 5.297943798894417355e+00
2.496394865568495334e+02 4.834298749740059797e+00
2.470573090067732380e+02 4.251829321683212370e+00
2.419499423567082772e+02 4.252671774380808678e+00
2.454321688625271918e+02 4.328256353504336573e+00
2.532519953361184832e+02 4.040156954625994778e+00
2.493813968731919317e+02 5.071457941654423429e+00
2.418005932567472485e+02 4.419265443651946512e+00
2.459301964634274213e+02 4.335368549929444093e+00
2.413757748205322002e+02 4.641680252295101283e+00
2.534481648668624416e+02 3.583725454378869912e+00
2.397990669200403602e+02 5.551203156469706634e+00
2.448387922958663410e+02 6.432909248204020436e+00
2.539951039629534648e+02 6.593004593082060438e+00
2.481511555266015137e+02 5.009867348508330487e+00
2.495750671387133082e+02 5.775848150832534778e+00
2.478821537943217947e+02 5.987924084635937838e+00
2.558564918090617084e+02 6.175985630835466367e+00
2.489681972543591542e+02 4.480423757643829497e+00
2.557126655886062281e+02 5.161230038722624869e+00
2.534939123096413311e+02 5.002630306497072077e+00
2.502868118630411800e+02 5.001643343732832037e+00
2.573718649433495784e+02 6.901194936539042146e+00
2.496406865145715983e+02 5.745317129887937746e+00
2.504400684643769921e+02 6.072448234618385676e+00
2.833605140890689995e+02 4.666844073566887019e+00
2.441354594038030541e+02 6.501731397652901201e+00
2.450033344462219702e+02 6.152243251313701755e+00
2.533662086781767186e+02 5.175058563403386103e+00
2.510174140660298008e+02 5.393596155671592562e+00
2.523462255386499749e+02 5.688352575171025549e+00
2.619484490020923317e+02 5.325445502522595298e+00
2.880869403773216391e+02 3.637575774537452400e+00
2.489026796649237383e+02 4.946415595498131701e+00
2.785434104770868657e+02 4.785166696579790546e+00
2.583631100229575281e+02 4.272905135509702745e+00
2.660459714336674892e+02 4.810764540180318960e+00
2.630923598217793256e+02 4.281814956817061812e+00
2.545399671515105524e+02 6.027501639922797416e+00
2.698496595916392948e+02 4.989249717201006185e+00
2.626230889133734081e+02 4.163613672659328913e+00
2.750484530285148139e+02 4.264999255144161339e+00
2.501864248921808382e+02 3.733619526208400874e+00
2.606549085314135823e+02 3.836942502538637001e+00
2.567797969881997346e+02 4.272080664282714046e+00
2.572604881415771274e+02 5.085214625809909350e+00
2.487236652249838187e+02 4.382308413412685510e+00
2.576540162435828165e+02 3.260141367796425271e+00
2.694031711326244363e+02 4.704064537992077355e+00
2.476057289578991742e+02 3.897884032552901168e+00
2.621398044423646070e+02 4.158582404974063174e+00
2.602190802373501697e+02 3.843300770782459352e+00
2.496090403827329283e+02 4.264362221858067237e+00
2.581574037982413188e+02 4.259385711327821511e+00
2.558102765869155917e+02 3.935856558917063541e+00
2.531955651265587619e+02 4.493622938782455556e+00
2.703304260154553731e+02 3.894849798320246581e+00
2.532665238137023493e+02 4.441065861901626555e+00
2.555331434213898092e+02 4.595751020545159271e+00
2.504509060496906159e+02 3.364579546033148905e+00
2.517661130831306480e+02 4.414640137818534704e+00
2.561528489216191815e+02 5.623132110061586530e+00
2.668901893101208316e+02 3.820686526596923649e+00
2.482664369237694757e+02 4.660698085289951109e+00
2.501886311410837322e+02 5.010709871176755037e+00
2.510697081705586982e+02 4.737259649580824572e+00
2.681809632104062189e+02 4.150407747749739862e+00
2.573629207604006979e+02 4.520994292016961680e+00
2.580519613690717051e+02 4.480774728262867157e+00
2.528929855245149270e+02 4.481560900021873906e+00
2.653180993032345327e+02 4.971217899834067921e+00
2.615327883251301841e+02 4.465815089887938072e+00
2.806583752104858718e+02 3.639999633671269219e+00
2.562056102491158072e+02 5.662777921665483660e+00
2.689058787283061633e+02 4.545168400120007668e+00
2.703902733067254758e+02 3.777693485172531229e+00
2.736722639086425488e+02 4.782235761359471482e+00
2.515783290376231491e+02 3.719858894207340949e+00
2.640528807016275437e+02 4.132154395234620914e+00
2.707671230641316242e+02 5.258828303431525519e+00
2.411061194112972714e+02 5.433809540026223850e+00
2.654471131751852795e+02 4.045060396810354675e+00
2.513175992846533688e+02 4.735103881452064734e+00
2.562131736922370919e+02 4.461685094470306367e+00
2.591007332813049970e+02 4.857998420375124304e+00
2.623231013390712292e+02 4.148619087595810662e+00
2.522520104936684220e+02 4.444167300050380298e+00
2.517661255892750489e+02 3.728657210058407223e+00
2.602778340411343834e+02 5.096294779679707787e+00
2.612640813190270137e+02 5.104059539943323287e+00
2.599523494495119849e+02 5.611952564660022347e+00
2.570952832293179426e+02 4.839420532559982391e+00
2.661468589003441707e+02 4.869858452686465000e+00
2.543346642461329736e+02 4.004893598420675715e+00
2.554884143164678676e+02 5.724922202337411115e+00
2.581134453034734406e+02 5.112721161377668189e+00
2.478647337607684165e+02 3.703328137083347738e+00
2.372251042894599493e+02 5.038414444788030799e+00
2.643715482659043232e+02 4.326971396176793938e+00
2.463000247795453390e+02 5.067681360902001941e+00
2.540848728407984254e+02 4.588848097231432277e+00
2.595565327053033684e+02 4.868238725574281389e+00
2.552287909171862736e+02 4.716015124468373010e+00
2.527934032346238098e+02 4.020666452485586184e+00
2.732130660333384071e+02 4.042962449498224586e+00
2.493470113202459402e+02 4.826233340256894877e+00
2.629722108706721428e+02 4.533202286091191802e+00
2.567098997385152188e+02 3.998863313865212543e+00
2.558078867766007249e+02 4.923790456094754298e+00
2.548603261749188391e+02 5.293816881118786455e+00
2.438574716115500394e+02 3.219215299971219579e+00
2.648290819551804134e+02 5.078946628780034445e+00
2.640748333793244456e+02 3.782059925470242501e+00
2.526263249822763441e+02 4.697564247315145991e+00
2.451396282278582248e+02 4.940449218683630406e+00
2.484682429955080352e+02 5.252475522728611956e+00
2.400679956894476561e+02 5.331920526420212525e+00
2.537979767585746345e+02 5.392490955847868861e+00
2.547380339962267897e+02 5.691585010297805169e+00
2.475800769664468248e+02 4.581449279986706813e+00
2.520840045565112746e+02 3.512888687127936116e+00
2.525512205289246310e+02 5.294184642107959249e+00
2.550686989706692600e+02 4.045107644746313902e+00
2.618588116982251677e+02 5.300025132298409325e+00
2.586118315195333821e+02 4.343012500773903106e+00
2.528851449854805935e+02 5.321306779694650047e+00
2.524428550984267190e+02 4.207506688225695513e+00
2.488947284519660457e+02 3.924642243263869901e+00
2.612399824726866200e+02 4.280895753315475893e+00
2.586876630864969115e+02 4.363589878065266880e+00
2.658317205409283019e+02 4.712648606102535886e+00
2.677981676714250625e+02 3.796306533383071447e+00
2.642994717204575181e+02 3.911443311326066041e+00
2.649781220059780935e+02 4.600237122832862902e+00
2.779445687278897026e+02 3.725181445148067816e+00
